asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2023-12-05","MSUXX",,0.052222,,"deep"
"2023-12-06","MSUXX",,0.05218,,"deep"
"2023-12-07","MSUXX",,0.052139,,"deep"
"2023-12-08","MSUXX",,0.052122,,"deep"
"2023-12-09","MSUXX",,0.052122,,"gapFiller (deep)"
"2023-12-10","MSUXX",,0.052122,,"gapFiller (deep)"
"2023-12-11","MSUXX",,0.052116,,"deep"
"2023-12-12","MSUXX",,0.052117,,"deep"
"2023-12-13","MSUXX",,0.052118,,"deep"
"2023-12-14","MSUXX",,0.052118,,"deep"
"2023-12-15","MSUXX",,0.05211,,"deep"
"2023-12-16","MSUXX",,0.05211,,"gapFiller (deep)"
"2023-12-17","MSUXX",,0.05211,,"gapFiller (deep)"
"2023-12-18","MSUXX",,0.052108,,"deep"
"2023-12-19","MSUXX",,0.0521,,"deep"
"2023-12-20","MSUXX",,0.052092,,"deep"
"2023-12-21","MSUXX",,0.052081,,"deep"
"2023-12-22","MSUXX",,0.052051,,"deep"
"2023-12-23","MSUXX",,0.052051,,"gapFiller (deep)"
"2023-12-24","MSUXX",,0.052051,,"gapFiller (deep)"
"2023-12-25","MSUXX",,0.052051,,"gapFiller (deep)"
"2023-12-26","MSUXX",,0.052051,,"deep"
"2023-12-27","MSUXX",,0.052041,,"deep"
"2023-12-28","MSUXX",,0.052034,,"deep"
"2023-12-29","MSUXX",,0.052014,,"deep"
"2023-12-30","MSUXX",,0.052014,,"gapFiller (deep)"
"2023-12-31","MSUXX",,0.052,,"EDGAR MFP-2"
"2024-01-01","MSUXX",,0.052,,"gapFiller (EDGAR MFP-2)"
"2024-01-02","MSUXX",,0.051985,,"deep"
"2024-01-03","MSUXX",,0.05195,,"deep"
"2024-01-04","MSUXX",,0.051912,,"deep"
"2024-01-05","MSUXX",,0.05179,,"deep"
"2024-01-06","MSUXX",,0.05179,,"gapFiller (deep)"
"2024-01-07","MSUXX",,0.05179,,"gapFiller (deep)"
"2024-01-08","MSUXX",,0.051748,,"deep"
"2024-01-09","MSUXX",,0.051737,,"deep"
"2024-01-10","MSUXX",,0.05173,,"deep"
"2024-01-11","MSUXX",,0.05173,,"deep"
"2024-01-12","MSUXX",,0.051737,,"deep"
"2024-01-13","MSUXX",,0.051737,,"gapFiller (deep)"
"2024-01-14","MSUXX",,0.051737,,"gapFiller (deep)"
"2024-01-15","MSUXX",,0.051737,,"gapFiller (deep)"
"2024-01-16","MSUXX",,0.051738,,"deep"
"2024-01-17","MSUXX",,0.051746,,"deep"
"2024-01-18","MSUXX",,0.051746,,"deep"
"2024-01-19","MSUXX",,0.051753,,"deep"
"2024-01-20","MSUXX",,0.051753,,"gapFiller (deep)"
"2024-01-21","MSUXX",,0.051753,,"gapFiller (deep)"
"2024-01-22","MSUXX",,0.051756,,"deep"
"2024-01-23","MSUXX",,0.051757,,"deep"
"2024-01-24","MSUXX",,0.051757,,"deep"
"2024-01-25","MSUXX",,0.051757,,"deep"
"2024-01-26","MSUXX",,0.051762,,"deep"
"2024-01-27","MSUXX",,0.051762,,"gapFiller (deep)"
"2024-01-28","MSUXX",,0.051762,,"gapFiller (deep)"
"2024-01-29","MSUXX",,0.051763,,"deep"
"2024-01-30","MSUXX",,0.051764,,"deep"
"2024-01-31","MSUXX",,0.0518,,"EDGAR MFP-2"
"2024-02-01","MSUXX",,0.051742,,"deep"
"2024-02-02","MSUXX",,0.051656,,"deep"
"2024-02-03","MSUXX",,0.051656,,"gapFiller (deep)"
"2024-02-04","MSUXX",,0.051656,,"gapFiller (deep)"
"2024-02-05","MSUXX",,0.051626,,"deep"
"2024-02-06","MSUXX",,0.051595,,"deep"
"2024-02-07","MSUXX",,0.051568,,"deep"
"2024-02-08","MSUXX",,0.051566,,"deep"
"2024-02-09","MSUXX",,0.05158,,"deep"
"2024-02-10","MSUXX",,0.05158,,"gapFiller (deep)"
"2024-02-11","MSUXX",,0.05158,,"gapFiller (deep)"
"2024-02-12","MSUXX",,0.051586,,"deep"
"2024-02-13","MSUXX",,0.051594,,"deep"
"2024-02-14","MSUXX",,0.051599,,"deep"
"2024-02-15","MSUXX",,0.051605,,"deep"
"2024-02-16","MSUXX",,0.051626,,"deep"
"2024-02-17","MSUXX",,0.051626,,"gapFiller (deep)"
"2024-02-18","MSUXX",,0.051626,,"gapFiller (deep)"
"2024-02-19","MSUXX",,0.051626,,"gapFiller (deep)"
"2024-02-20","MSUXX",,0.05163,,"deep"
"2024-02-21","MSUXX",,0.051634,,"deep"
"2024-02-22","MSUXX",,0.051637,,"deep"
"2024-02-23","MSUXX",,0.051646,,"deep"
"2024-02-24","MSUXX",,0.051646,,"gapFiller (deep)"
"2024-02-25","MSUXX",,0.051646,,"gapFiller (deep)"
"2024-02-26","MSUXX",,0.051649,,"deep"
"2024-02-27","MSUXX",,0.051653,,"deep"
"2024-02-28","MSUXX",,0.051657,,"deep"
"2024-02-29","MSUXX",,0.0517,,"EDGAR MFP-2"
"2024-03-01","MSUXX",,0.051582,,"deep"
"2024-03-02","MSUXX",,0.051582,,"gapFiller (deep)"
"2024-03-03","MSUXX",,0.051582,,"gapFiller (deep)"
"2024-03-04","MSUXX",,0.051557,,"deep"
"2024-03-05","MSUXX",,0.051533,,"deep"
"2024-03-06","MSUXX",,0.051508,,"deep"
"2024-03-07","MSUXX",,0.051488,,"deep"
"2024-03-08","MSUXX",,0.051519,,"deep"
"2024-03-09","MSUXX",,0.051519,,"gapFiller (deep)"
"2024-03-10","MSUXX",,0.051519,,"gapFiller (deep)"
