asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2022-03-25","SNAXX",,0.00173,,"moneymarket.fun"
"2022-03-26","SNAXX",,0.00173,,"gapFiller (moneymarket.fun)"
"2022-03-27","SNAXX",,0.00173,,"gapFiller (moneymarket.fun)"
"2022-03-28","SNAXX",,0.00186,,"moneymarket.fun"
"2022-03-29","SNAXX",,0.00188,,"moneymarket.fun"
"2022-03-30","SNAXX",,0.00192,,"moneymarket.fun"
"2022-03-31","SNAXX",,0.002,,"EDGAR MFP-2"
"2022-04-01","SNAXX",,0.00197,,"moneymarket.fun"
"2022-04-02","SNAXX",,0.00197,,"gapFiller (moneymarket.fun)"
"2022-04-03","SNAXX",,0.00197,,"gapFiller (moneymarket.fun)"
"2022-04-04","SNAXX",,0.00207,,"moneymarket.fun"
"2022-04-05","SNAXX",,0.0021,,"moneymarket.fun"
"2022-04-06","SNAXX",,0.00213,,"moneymarket.fun"
"2022-04-07","SNAXX",,0.00218,,"moneymarket.fun"
"2022-04-08","SNAXX",,0.00222,,"moneymarket.fun"
"2022-04-09","SNAXX",,0.00222,,"gapFiller (moneymarket.fun)"
"2022-04-10","SNAXX",,0.00222,,"gapFiller (moneymarket.fun)"
"2022-04-11","SNAXX",,0.00237,,"moneymarket.fun"
"2022-04-12","SNAXX",,0.00239,,"moneymarket.fun"
"2022-04-13","SNAXX",,0.00241,,"moneymarket.fun"
"2022-04-14","SNAXX",,0.00247,,"moneymarket.fun"
"2022-04-15","SNAXX",,0.00247,,"gapFiller (moneymarket.fun)"
"2022-04-16","SNAXX",,0.00247,,"gapFiller (moneymarket.fun)"
"2022-04-17","SNAXX",,0.00247,,"gapFiller (moneymarket.fun)"
"2022-04-18","SNAXX",,0.00248,,"moneymarket.fun"
"2022-04-19","SNAXX",,0.0025,,"moneymarket.fun"
"2022-04-20","SNAXX",,0.00251,,"moneymarket.fun"
"2022-04-21","SNAXX",,0.00252,,"moneymarket.fun"
"2022-04-22","SNAXX",,0.00254,,"moneymarket.fun"
"2022-04-23","SNAXX",,0.00254,,"gapFiller (moneymarket.fun)"
"2022-04-24","SNAXX",,0.00254,,"gapFiller (moneymarket.fun)"
"2022-04-25","SNAXX",,0.00255,,"moneymarket.fun"
"2022-04-26","SNAXX",,0.00257,,"moneymarket.fun"
"2022-04-27","SNAXX",,0.00259,,"moneymarket.fun"
"2022-04-28","SNAXX",,0.00262,,"moneymarket.fun"
"2022-04-29","SNAXX",,0.00276,,"moneymarket.fun"
"2022-04-30","SNAXX",,0.00276,,"gapFiller (moneymarket.fun)"
"2022-05-01","SNAXX",,0.00276,,"gapFiller (moneymarket.fun)"
"2022-05-02","SNAXX",,0.00279,,"moneymarket.fun"
"2022-05-03","SNAXX",,0.00286,,"moneymarket.fun"
"2022-05-04","SNAXX",,0.00298,,"moneymarket.fun"
"2022-05-05","SNAXX",,0.0033,,"moneymarket.fun"
"2022-05-06","SNAXX",,0.00475,,"moneymarket.fun"
"2022-05-07","SNAXX",,0.00475,,"gapFiller (moneymarket.fun)"
"2022-05-08","SNAXX",,0.00475,,"gapFiller (moneymarket.fun)"
"2022-05-09","SNAXX",,0.00528,,"moneymarket.fun"
"2022-05-10","SNAXX",,0.00579,,"moneymarket.fun"
"2022-05-11","SNAXX",,0.00628,,"moneymarket.fun"
"2022-05-12","SNAXX",,0.00657,,"moneymarket.fun"
"2022-05-13","SNAXX",,0.00691,,"moneymarket.fun"
"2022-05-14","SNAXX",,0.00691,,"gapFiller (moneymarket.fun)"
"2022-05-15","SNAXX",,0.00691,,"gapFiller (moneymarket.fun)"
"2022-05-16","SNAXX",,0.00699,,"moneymarket.fun"
"2022-05-17","SNAXX",,0.00707,,"moneymarket.fun"
"2022-05-18","SNAXX",,0.00712,,"moneymarket.fun"
"2022-05-19","SNAXX",,0.00715,,"moneymarket.fun"
"2022-05-20","SNAXX",,0.00728,,"moneymarket.fun"
"2022-05-21","SNAXX",,0.00728,,"gapFiller (moneymarket.fun)"
"2022-05-22","SNAXX",,0.00728,,"gapFiller (moneymarket.fun)"
"2022-05-23","SNAXX",,0.0073,,"moneymarket.fun"
"2022-05-24","SNAXX",,0.0073,,"moneymarket.fun"
"2022-05-25","SNAXX",,0.00732,,"moneymarket.fun"
"2022-05-26","SNAXX",,0.00735,,"moneymarket.fun"
"2022-05-27","SNAXX",,0.00742,,"moneymarket.fun"
"2022-05-28","SNAXX",,0.00742,,"gapFiller (moneymarket.fun)"
"2022-05-29","SNAXX",,0.00742,,"gapFiller (moneymarket.fun)"
"2022-05-30","SNAXX",,0.00742,,"gapFiller (moneymarket.fun)"
"2022-05-31","SNAXX",,0.0075,,"EDGAR MFP-2"
"2022-06-01","SNAXX",,0.00748,,"moneymarket.fun"
"2022-06-02","SNAXX",,0.00753,,"moneymarket.fun"
"2022-06-03","SNAXX",,0.00764,,"moneymarket.fun"
"2022-06-04","SNAXX",,0.00764,,"gapFiller (moneymarket.fun)"
"2022-06-05","SNAXX",,0.00764,,"gapFiller (moneymarket.fun)"
"2022-06-06","SNAXX",,0.00768,,"moneymarket.fun"
"2022-06-07","SNAXX",,0.00772,,"moneymarket.fun"
"2022-06-08","SNAXX",,0.00774,,"moneymarket.fun"
"2022-06-09","SNAXX",,0.00776,,"moneymarket.fun"
"2022-06-10","SNAXX",,0.00782,,"moneymarket.fun"
"2022-06-11","SNAXX",,0.00782,,"gapFiller (moneymarket.fun)"
"2022-06-12","SNAXX",,0.00782,,"gapFiller (moneymarket.fun)"
"2022-06-13","SNAXX",,0.00782,,"moneymarket.fun"
"2022-06-14","SNAXX",,0.00787,,"moneymarket.fun"
"2022-06-15","SNAXX",,0.00793,,"moneymarket.fun"
"2022-06-16","SNAXX",,0.00833,,"moneymarket.fun"
"2022-06-17","SNAXX",,0.01119,,"moneymarket.fun"
"2022-06-18","SNAXX",,0.01119,,"gapFiller (moneymarket.fun)"
"2022-06-19","SNAXX",,0.01119,,"gapFiller (moneymarket.fun)"
"2022-06-20","SNAXX",,0.01119,,"gapFiller (moneymarket.fun)"
"2022-06-21","SNAXX",,0.01193,,"moneymarket.fun"
"2022-06-22","SNAXX",,0.01267,,"moneymarket.fun"
"2022-06-23","SNAXX",,0.01304,,"moneymarket.fun"
"2022-06-24","SNAXX",,0.01328,,"moneymarket.fun"
"2022-06-25","SNAXX",,0.01328,,"gapFiller (moneymarket.fun)"
"2022-06-26","SNAXX",,0.01328,,"gapFiller (moneymarket.fun)"
"2022-06-27","SNAXX",,0.01338,,"moneymarket.fun"
"2022-06-28","SNAXX",,0.01354,,"moneymarket.fun"
"2022-06-29","SNAXX",,0.01369,,"moneymarket.fun"
"2022-06-30","SNAXX",,0.0138,,"EDGAR MFP-2"
"2022-07-01","SNAXX",,0.01446,,"moneymarket.fun"
"2022-07-02","SNAXX",,0.01446,,"gapFiller (moneymarket.fun)"
"2022-07-03","SNAXX",,0.01446,,"gapFiller (moneymarket.fun)"
"2022-07-04","SNAXX",,0.01446,,"gapFiller (moneymarket.fun)"
"2022-07-05","SNAXX",,0.01456,,"moneymarket.fun"
"2022-07-06","SNAXX",,0.0147,,"moneymarket.fun"
